time,missile_x,missile_y,missile_z,drone_x,drone_y,drone_z,bomb_x,bomb_y,bomb_z,cloud_x,cloud_y,cloud_z,is_shielded,shield_distance,projection_u
9.9,17044.739545076332,0.0,1704.4739545076332,16612.0,0.0,1800.0,16612.0,0.0,1454.2559999999999,17188.0,0.0,1722.096,False,144.3402037973871,-0.008422963587721016
9.91,17041.754433505703,0.0,1704.1754433505703,16610.8,0.0,1800.0,16610.8,0.0,1453.43231,17188.0,0.0,1722.066,False,147.3357992358421,-0.008599405004275142
9.92,17038.769321935073,0.0,1703.8769321935074,16609.6,0.0,1800.0,16609.6,0.0,1452.60764,17188.0,0.0,1722.036,False,150.33145718484423,-0.008775908227293922
9.93,17035.784210364443,0.0,1703.5784210364443,16608.4,0.0,1800.0,16608.4,0.0,1451.78199,17188.0,0.0,1722.006,False,153.3271739804595,-0.008952473289254317
9.94,17032.799098793814,0.0,1703.2799098793812,16607.2,0.0,1800.0,16607.2,0.0,1450.95536,17188.0,0.0,1721.976,False,156.32294623954184,-0.009129100222656025
9.950000000000001,17029.813987223184,0.0,1702.9813987223183,16606.0,0.0,1800.0,16606.0,0.0,1450.1277499999999,17188.0,0.0,1721.9460000000001,False,159.3187708333466,-0.00930578906002154
9.96,17026.82887565255,0.0,1702.6828875652552,16604.8,0.0,1800.0,16604.8,0.0,1449.29916,17188.0,0.0,1721.9160000000002,False,162.3146448640679,-0.009482539833896353
9.97,17023.843764081925,0.0,1702.3843764081923,16603.6,0.0,1800.0,16603.6,0.0,1448.46959,17188.0,0.0,1721.8860000000002,False,165.31056564390352,-0.009659352576847914
9.98,17020.85865251129,0.0,1702.0858652511292,16602.4,0.0,1800.0,16602.4,0.0,1447.63904,17188.0,0.0,1721.856,False,168.30653067641117,-0.009836227321468004
9.99,17017.87354094066,0.0,1701.7873540940664,16601.2,0.0,1800.0,16601.2,0.0,1446.80751,17188.0,0.0,1721.826,False,171.30253763973283,-0.010013164100369775
10.0,17014.888429370032,0.0,1701.4888429370033,16600.0,0.0,1800.0,16600.0,0.0,1445.975,17188.0,0.0,1721.796,False,174.29858437163392,-0.01019016294619009
10.01,17011.903317799402,0.0,1701.1903317799404,16598.8,0.0,1800.0,16598.8,0.0,1445.14151,17188.0,0.0,1721.766,False,177.29466885600434,-0.010367223891588504
10.02,17008.918206228773,0.0,1700.8918206228773,16597.6,0.0,1800.0,16597.6,0.0,1444.3070400000001,17188.0,0.0,1721.736,False,180.2907892107249,-0.010544346969247486
10.03,17005.933094658143,0.0,1700.5933094658144,16596.4,0.0,1800.0,16596.4,0.0,1443.47159,17188.0,0.0,1721.7060000000001,False,183.2869436767196,-0.010721532211872435
10.040000000000001,17002.947983087513,0.0,1700.2947983087513,16595.2,0.0,1800.0,16595.2,0.0,1442.6351599999998,17188.0,0.0,1721.6760000000002,False,186.28313060806414,-0.010898779652191715
10.05,16999.962871516884,0.0,1699.9962871516882,16594.0,0.0,1800.0,16594.0,0.0,1441.79775,17188.0,0.0,1721.6460000000002,False,189.27934846303316,-0.011076089322956647
10.06,16996.977759946254,0.0,1699.6977759946253,16592.8,0.0,1800.0,16592.8,0.0,1440.9593599999998,17188.0,0.0,1721.616,False,192.27559579598426,-0.011253461256941565
10.07,16993.992648375624,0.0,1699.3992648375624,16591.6,0.0,1800.0,16591.6,0.0,1440.11999,17188.0,0.0,1721.586,False,195.27187124998892,-0.011430895486943812
10.08,16991.007536804995,0.0,1699.1007536804993,16590.4,0.0,1800.0,16590.4,0.0,1439.27964,17188.0,0.0,1721.556,False,198.26817355013122,-0.011608392045783768
10.09,16988.02242523436,0.0,1698.8022425234362,16589.2,0.0,1800.0,16589.2,0.0,1438.43831,17188.0,0.0,1721.526,False,201.26450149740825,-0.011785950966305081
10.1,16985.037313663735,0.0,1698.5037313663734,16588.0,0.0,1800.0,16588.0,0.0,1437.596,17188.0,0.0,1721.496,False,204.2608539631463,-0.011963572281373616
10.11,16982.052202093102,0.0,1698.2052202093105,16586.8,0.0,1800.0,16586.8,0.0,1436.75271,17188.0,0.0,1721.4660000000001,False,207.25722988395705,-0.012141256023879837
10.120000000000001,16979.067090522472,0.0,1697.9067090522474,16585.6,0.0,1800.0,16585.6,0.0,1435.90844,17188.0,0.0,1721.4360000000001,False,210.253628257038,-0.01231900222673583
10.13,16976.081978951843,0.0,1697.6081978951843,16584.4,0.0,1800.0,16584.4,0.0,1435.0631899999998,17188.0,0.0,1721.4060000000002,False,213.25004813595515,-0.01249681092287767
10.14,16973.096867381213,0.0,1697.3096867381214,16583.2,0.0,1800.0,16583.2,0.0,1434.21696,17188.0,0.0,1721.3760000000002,False,216.24648862672151,-0.012674682145264371
10.15,16970.111755810583,0.0,1697.0111755810583,16582.0,0.0,1800.0,16582.0,0.0,1433.3697499999998,17188.0,0.0,1721.346,False,219.24294888421736,-0.012852615926878133
10.16,16967.126644239954,0.0,1696.7126644239954,16580.8,0.0,1800.0,16580.8,0.0,1432.52156,17188.0,0.0,1721.316,False,222.23942810889665,-0.013030612300724345
10.17,16964.141532669324,0.0,1696.4141532669323,16579.6,0.0,1800.0,16579.6,0.0,1431.67239,17188.0,0.0,1721.286,False,225.23592554375628,-0.013208671299831626
10.18,16961.156421098694,0.0,1696.1156421098694,16578.4,0.0,1800.0,16578.4,0.0,1430.82224,17188.0,0.0,1721.256,False,228.2324404715436,-0.013386792957251826
10.19,16958.171309528065,0.0,1695.8171309528063,16577.2,0.0,1800.0,16577.2,0.0,1429.97111,17188.0,0.0,1721.226,False,231.22897221218207,-0.013564977306060048
10.200000000000001,16955.18619795743,0.0,1695.5186197957432,16576.0,0.0,1800.0,16576.0,0.0,1429.119,17188.0,0.0,1721.1960000000001,False,234.2255201203965,-0.013743224379354909
10.21,16952.201086386805,0.0,1695.2201086386804,16574.8,0.0,1800.0,16574.8,0.0,1428.2659099999998,17188.0,0.0,1721.1660000000002,False,237.22208358349823,-0.013921534210257446
10.22,16949.215974816172,0.0,1694.9215974816175,16573.6,0.0,1800.0,16573.6,0.0,1427.41184,17188.0,0.0,1721.1360000000002,False,240.21866201939173,-0.014099906831913535
10.23,16946.230863245542,0.0,1694.6230863245544,16572.4,0.0,1800.0,16572.4,0.0,1426.5567899999999,17188.0,0.0,1721.106,False,243.2152548746413,-0.014278342277490886
10.24,16943.245751674913,0.0,1694.3245751674913,16571.2,0.0,1800.0,16571.2,0.0,1425.70076,17188.0,0.0,1721.076,False,246.21186162276553,-0.014456840580181422
10.25,16940.260640104283,0.0,1694.0260640104284,16570.0,0.0,1800.0,16570.0,0.0,1424.84375,17188.0,0.0,1721.046,False,249.20848176259994,-0.014635401773200246
10.26,16937.275528533653,0.0,1693.7275528533655,16568.8,0.0,1800.0,16568.8,0.0,1423.98576,17188.0,0.0,1721.016,False,252.2051148167965,-0.014814025889785858
10.27,16934.290416963024,0.0,1693.4290416963024,16567.6,0.0,1800.0,16567.6,0.0,1423.12679,17188.0,0.0,1720.986,False,255.2017603304258,-0.014992712963200181
10.28,16931.305305392394,0.0,1693.1305305392393,16566.4,0.0,1800.0,16566.4,0.0,1422.26684,17188.0,0.0,1720.9560000000001,False,258.19841786967595,-0.015171463026728583
10.290000000000001,16928.320193821764,0.0,1692.8320193821764,16565.2,0.0,1800.0,16565.2,0.0,1421.40591,17188.0,0.0,1720.9260000000002,False,261.19508702064184,-0.015350276113679891
10.3,16925.335082251135,0.0,1692.5335082251133,16564.0,0.0,1800.0,16564.0,0.0,1420.5439999999999,17188.0,0.0,1720.8960000000002,False,264.191767388196,-0.015529152257386436
10.31,16922.349970680505,0.0,1692.2349970680505,16562.8,0.0,1800.0,16562.8,0.0,1419.68111,17188.0,0.0,1720.866,False,267.188458594936,-0.01570809149120403
10.32,16919.364859109875,0.0,1691.9364859109874,16561.6,0.0,1800.0,16561.6,0.0,1418.8172399999999,17188.0,0.0,1720.836,False,270.18516028020144,-0.01588709384851204
10.33,16916.379747539246,0.0,1691.6379747539245,16560.4,0.0,1800.0,16560.4,0.0,1417.95239,17188.0,0.0,1720.806,False,273.18187209915595,-0.01606615936271335
10.34,16913.394635968616,0.0,1691.3394635968614,16559.2,0.0,1800.0,16559.2,0.0,1417.08656,17188.0,0.0,1720.776,False,276.1785937219288,-0.016245288067234437
10.35,16910.409524397983,0.0,1691.0409524397985,16558.0,0.0,1800.0,16558.0,0.0,1416.21975,17188.0,0.0,1720.746,False,279.17532483281536,-0.016424479995525574
10.36,16907.424412827353,0.0,1690.7424412827354,16556.8,0.0,1800.0,16556.8,0.0,1415.35196,17188.0,0.0,1720.7160000000001,False,282.1720651295108,-0.016603735181059995
10.370000000000001,16904.439301256723,0.0,1690.4439301256725,16555.6,0.0,1800.0,16555.6,0.0,1414.48319,17188.0,0.0,1720.6860000000001,False,285.16881432242724,-0.016783053657335217
10.38,16901.454189686094,0.0,1690.1454189686094,16554.4,0.0,1800.0,16554.4,0.0,1413.6134399999999,17188.0,0.0,1720.6560000000002,False,288.1655721340185,-0.01696243545787219
10.39,16898.469078115464,0.0,1689.8469078115463,16553.2,0.0,1800.0,16553.2,0.0,1412.74271,17188.0,0.0,1720.6260000000002,False,291.1623382981642,-0.01714188061621553
10.4,16895.483966544834,0.0,1689.5483966544834,16552.0,0.0,1800.0,16552.0,0.0,1411.8709999999999,17188.0,0.0,1720.596,False,294.1591125595875,-0.01732138916593357
10.41,16892.498854974205,0.0,1689.2498854974206,16550.8,0.0,1800.0,16550.8,0.0,1410.99831,17188.0,0.0,1720.566,False,297.1558946733091,-0.017500961140618325
10.42,16889.513743403575,0.0,1688.9513743403575,16549.6,0.0,1800.0,16549.6,0.0,1410.12464,17188.0,0.0,1720.536,False,300.15268440413223,-0.017680596573885564
10.43,16886.528631832945,0.0,1688.6528631832944,16548.4,0.0,1800.0,16548.4,0.0,1409.24999,17188.0,0.0,1720.506,False,303.1494815261599,-0.017860295499374818
10.44,16883.543520262316,0.0,1688.3543520262315,16547.2,0.0,1800.0,16547.2,0.0,1408.37436,17188.0,0.0,1720.476,False,306.1462858223396,-0.018040057950749384
10.450000000000001,16880.558408691686,0.0,1688.0558408691684,16546.0,0.0,1800.0,16546.0,0.0,1407.49775,17188.0,0.0,1720.4460000000001,False,309.14309708403476,-0.018219883961696368
10.46,16877.573297121053,0.0,1687.7573297121055,16544.8,0.0,1800.0,16544.8,0.0,1406.62016,17188.0,0.0,1720.4160000000002,False,312.1399151106241,-0.01839977356592689
10.47,16874.588185550423,0.0,1687.4588185550424,16543.6,0.0,1800.0,16543.6,0.0,1405.7415899999999,17188.0,0.0,1720.3860000000002,False,315.1367397091066,-0.018579726797175282
10.48,16871.603073979793,0.0,1687.1603073979795,16542.4,0.0,1800.0,16542.4,0.0,1404.86204,17188.0,0.0,1720.356,False,318.13357069376366,-0.01875974368920038
10.49,16868.617962409164,0.0,1686.8617962409164,16541.2,0.0,1800.0,16541.2,0.0,1403.9815099999998,17188.0,0.0,1720.326,False,321.13040788580554,-0.018939824275784698
10.5,16865.632850838534,0.0,1686.5632850838535,16540.0,0.0,1800.0,16540.0,0.0,1403.1,17188.0,0.0,1720.296,False,324.1272511130541,-0.01911996859073463
10.51,16862.647739267904,0.0,1686.2647739267904,16538.8,0.0,1800.0,16538.8,0.0,1402.21751,17188.0,0.0,1720.266,False,327.1241002096407,-0.019300176667880514
10.52,16859.662627697275,0.0,1685.9662627697276,16537.6,0.0,1800.0,16537.6,0.0,1401.33404,17188.0,0.0,1720.236,False,330.12095501571895,-0.01948044854107663
10.53,16856.677516126645,0.0,1685.6677516126645,16536.4,0.0,1800.0,16536.4,0.0,1400.44959,17188.0,0.0,1720.2060000000001,False,333.1178153771948,-0.019660784244201215
10.540000000000001,16853.692404556015,0.0,1685.3692404556014,16535.2,0.0,1800.0,16535.2,0.0,1399.56416,17188.0,0.0,1720.1760000000002,False,336.11468114546926,-0.01984118381115651
10.55,16850.707292985386,0.0,1685.0707292985385,16534.0,0.0,1800.0,16534.0,0.0,1398.6777499999998,17188.0,0.0,1720.1460000000002,False,339.1115521771962,-0.020021647275868748
10.56,16847.722181414756,0.0,1684.7722181414756,16532.8,0.0,1800.0,16532.8,0.0,1397.79036,17188.0,0.0,1720.116,False,342.10842833405195,-0.020202174672288215
10.57,16844.737069844126,0.0,1684.4737069844125,16531.6,0.0,1800.0,16531.6,0.0,1396.9019899999998,17188.0,0.0,1720.086,False,345.10530948251755,-0.020382766034389238
10.58,16841.751958273497,0.0,1684.1751958273494,16530.4,0.0,1800.0,16530.4,0.0,1396.01264,17188.0,0.0,1720.056,False,348.10219549367173,-0.02056342139617021
10.59,16838.766846702863,0.0,1683.8766846702865,16529.2,0.0,1800.0,16529.2,0.0,1395.12231,17188.0,0.0,1720.026,False,351.09908624299834,-0.020744140791653848
10.6,16835.781735132234,0.0,1683.5781735132236,16528.0,0.0,1800.0,16528.0,0.0,1394.231,17188.0,0.0,1719.996,False,354.0959816101856,-0.02092492425488633
10.61,16832.796623561604,0.0,1683.2796623561605,16526.8,0.0,1800.0,16526.8,0.0,1393.33871,17188.0,0.0,1719.9660000000001,False,357.09288147897126,-0.021105771819938612
10.620000000000001,16829.811511990974,0.0,1682.9811511990974,16525.6,0.0,1800.0,16525.6,0.0,1392.44544,17188.0,0.0,1719.9360000000001,False,360.0897857369596,-0.021286683520905618
10.63,16826.826400420345,0.0,1682.6826400420346,16524.4,0.0,1800.0,16524.4,0.0,1391.55119,17188.0,0.0,1719.9060000000002,False,363.0866942754656,-0.02146765939190642
10.64,16823.841288849715,0.0,1682.3841288849715,16523.2,0.0,1800.0,16523.2,0.0,1390.65596,17188.0,0.0,1719.8760000000002,False,366.0836069893633,-0.021648699467084323
10.65,16820.856177279085,0.0,1682.0856177279086,16522.0,0.0,1800.0,16522.0,0.0,1389.75975,17188.0,0.0,1719.846,False,369.08052377694065,-0.02182980378060683
10.66,16817.871065708456,0.0,1681.7871065708455,16520.8,0.0,1800.0,16520.8,0.0,1388.86256,17188.0,0.0,1719.816,False,372.07744453976284,-0.022010972366665705
10.67,16814.885954137826,0.0,1681.4885954137826,16519.6,0.0,1800.0,16519.6,0.0,1387.96439,17188.0,0.0,1719.786,False,375.07436918254075,-0.02219220525947697
10.68,16811.900842567196,0.0,1681.1900842567195,16518.4,0.0,1800.0,16518.4,0.0,1387.06524,17188.0,0.0,1719.756,False,378.0712976130066,-0.022373502493280933
10.69,16808.915730996567,0.0,1680.8915730996566,16517.2,0.0,1800.0,16517.2,0.0,1386.16511,17188.0,0.0,1719.726,False,381.06822974179505,-0.02255486410234223
10.700000000000001,16805.930619425933,0.0,1680.5930619425935,16516.0,0.0,1800.0,16516.0,0.0,1385.264,17188.0,0.0,1719.6960000000001,False,384.06516548233367,-0.022736290120950027
10.71,16802.945507855304,0.0,1680.2945507855306,16514.8,0.0,1800.0,16514.8,0.0,1384.3619099999999,17188.0,0.0,1719.6660000000002,False,387.0621047507202,-0.022917780583417178
10.72,16799.960396284674,0.0,1679.9960396284675,16513.6,0.0,1800.0,16513.6,0.0,1383.45884,17188.0,0.0,1719.6360000000002,False,390.0590474656419,-0.0230993355240816
10.73,16796.975284714044,0.0,1679.6975284714044,16512.4,0.0,1800.0,16512.4,0.0,1382.55479,17188.0,0.0,1719.606,False,393.05599354826194,-0.02328095497730535
10.74,16793.990173143415,0.0,1679.3990173143416,16511.2,0.0,1800.0,16511.2,0.0,1381.64976,17188.0,0.0,1719.576,False,396.0529429221301,-0.023462638977474935
10.75,16791.005061572785,0.0,1679.1005061572787,16510.0,0.0,1800.0,16510.0,0.0,1380.74375,17188.0,0.0,1719.546,False,399.0498955130922,-0.02364438755900129
10.76,16788.019950002155,0.0,1678.8019950002156,16508.8,0.0,1800.0,16508.8,0.0,1379.8367600000001,17188.0,0.0,1719.516,False,402.0468512492055,-0.023826200756319787
10.77,16785.034838431526,0.0,1678.5034838431525,16507.6,0.0,1800.0,16507.6,0.0,1378.92879,17188.0,0.0,1719.486,False,405.0438100606561,-0.02400807860389033
10.78,16782.049726860896,0.0,1678.2049726860896,16506.4,0.0,1800.0,16506.4,0.0,1378.01984,17188.0,0.0,1719.4560000000001,False,408.0407718796813,-0.024190021136197268
10.790000000000001,16779.064615290266,0.0,1677.9064615290265,16505.2,0.0,1800.0,16505.2,0.0,1377.10991,17188.0,0.0,1719.4260000000002,False,411.0377366404945,-0.02437202838774953
10.8,16776.079503719637,0.0,1677.6079503719636,16504.0,0.0,1800.0,16504.0,0.0,1376.1989999999998,17188.0,0.0,1719.3960000000002,False,414.0347042792138,-0.024554100393080563
10.81,16773.094392149007,0.0,1677.3094392149005,16502.8,0.0,1800.0,16502.8,0.0,1375.28711,17188.0,0.0,1719.366,False,417.03167473379375,-0.02473623718674839
10.82,16770.109280578377,0.0,1677.0109280578376,16501.6,0.0,1800.0,16501.6,0.0,1374.3742399999999,17188.0,0.0,1719.336,False,420.02864794395936,-0.02491843880333562
10.83,16767.124169007744,0.0,1676.7124169007745,16500.4,0.0,1800.0,16500.4,0.0,1373.46039,17188.0,0.0,1719.306,False,423.0256238511476,-0.025100705277449717
10.84,16764.139057437114,0.0,1676.4139057437117,16499.2,0.0,1800.0,16499.2,0.0,1372.54556,17188.0,0.0,1719.276,False,426.02260239843235,-0.025283036643722095
10.85,16761.153945866485,0.0,1676.1153945866486,16498.0,0.0,1800.0,16498.0,0.0,1371.62975,17188.0,0.0,1719.246,False,429.01958353048883,-0.02546543293680949
10.86,16758.168834295855,0.0,1675.8168834295857,16496.8,0.0,1800.0,16496.8,0.0,1370.71296,17188.0,0.0,1719.2160000000001,False,432.0165671935239,-0.02564789419139312
10.870000000000001,16755.183722725225,0.0,1675.5183722725226,16495.6,0.0,1800.0,16495.6,0.0,1369.7951899999998,17188.0,0.0,1719.1860000000001,False,435.01355333522673,-0.025830420442178866
10.88,16752.198611154596,0.0,1675.2198611154595,16494.4,0.0,1800.0,16494.4,0.0,1368.87644,17188.0,0.0,1719.1560000000002,False,438.0105419047182,-0.026013011723897368
10.89,16749.213499583966,0.0,1674.9213499583966,16493.2,0.0,1800.0,16493.2,0.0,1367.95671,17188.0,0.0,1719.1260000000002,False,441.0075328525022,-0.026195668071303996
10.9,16746.228388013336,0.0,1674.6228388013337,16492.0,0.0,1800.0,16492.0,0.0,1367.0359999999998,17188.0,0.0,1719.096,False,444.0045261304189,-0.02637838951917888
10.91,16743.243276442707,0.0,1674.3243276442706,16490.8,0.0,1800.0,16490.8,0.0,1366.11431,17188.0,0.0,1719.066,False,447.0015216916001,-0.026561176102326955
10.92,16740.258164872077,0.0,1674.0258164872075,16489.6,0.0,1800.0,16489.6,0.0,1365.19164,17188.0,0.0,1719.036,False,449.99851949042613,-0.026744027855577956
10.93,16737.273053301447,0.0,1673.7273053301446,16488.4,0.0,1800.0,16488.4,0.0,1364.26799,17188.0,0.0,1719.006,False,452.9955194824844,-0.026926944813786456
10.94,16734.287941730818,0.0,1673.4287941730818,16487.2,0.0,1800.0,16487.2,0.0,1363.34336,17188.0,0.0,1718.976,False,455.99252162453007,-0.027109927011831875
10.950000000000001,16731.302830160184,0.0,1673.1302830160187,16486.0,0.0,1800.0,16486.0,0.0,1362.4177499999998,17188.0,0.0,1718.9460000000001,False,458.9895258744514,-0.027292974484618756
10.96,16728.317718589555,0.0,1672.8317718589556,16484.8,0.0,1800.0,16484.8,0.0,1361.4911599999998,17188.0,0.0,1718.9160000000002,False,461.9865321912184,-0.02747608726707585
10.97,16725.332607018925,0.0,1672.5332607018927,16483.6,0.0,1800.0,16483.6,0.0,1360.56359,17188.0,0.0,1718.8860000000002,False,464.98354053486963,-0.027659265394157515
10.98,16722.347495448295,0.0,1672.2347495448296,16482.4,0.0,1800.0,16482.4,0.0,1359.63504,17188.0,0.0,1718.856,False,467.98055086646394,-0.02784250890084282
10.99,16719.362383877666,0.0,1671.9362383877667,16481.2,0.0,1800.0,16481.2,0.0,1358.70551,17188.0,0.0,1718.826,False,470.97756314805105,-0.028025817822135795
11.0,16716.377272307036,0.0,1671.6377272307036,16480.0,0.0,1800.0,16480.0,0.0,1357.775,17188.0,0.0,1718.796,False,473.9745773426408,-0.028209192193065474
11.01,16713.392160736406,0.0,1671.3392160736407,16478.8,0.0,1800.0,16478.8,0.0,1356.84351,17188.0,0.0,1718.766,False,476.9715934141725,-0.0283926320486859
11.02,16710.407049165777,0.0,1671.0407049165776,16477.6,0.0,1800.0,16477.6,0.0,1355.91104,17188.0,0.0,1718.736,False,479.96861132748626,-0.02857613742407615
11.03,16707.421937595147,0.0,1670.7421937595147,16476.4,0.0,1800.0,16476.4,0.0,1354.97759,17188.0,0.0,1718.7060000000001,False,482.96563104829477,-0.02875970835434035
11.040000000000001,16704.436826024517,0.0,1670.4436826024516,16475.2,0.0,1800.0,16475.2,0.0,1354.04316,17188.0,0.0,1718.6760000000002,False,485.9626525431566,-0.028943344874607695
11.05,16701.451714453888,0.0,1670.1451714453888,16474.0,0.0,1800.0,16474.0,0.0,1353.10775,17188.0,0.0,1718.6460000000002,False,488.95967577945015,-0.029127047020032507
11.06,16698.466602883258,0.0,1669.8466602883257,16472.8,0.0,1800.0,16472.8,0.0,1352.1713599999998,17188.0,0.0,1718.616,False,491.95670072534887,-0.029310814825794215
11.07,16695.481491312625,0.0,1669.5481491312626,16471.6,0.0,1800.0,16471.6,0.0,1351.23399,17188.0,0.0,1718.586,False,494.95372734980054,-0.02949464832709761
11.08,16692.496379742,0.0,1669.2496379741997,16470.4,0.0,1800.0,16470.4,0.0,1350.29564,17188.0,0.0,1718.556,False,497.9507556224861,-0.029678547559171785
11.09,16689.511268171365,0.0,1668.9511268171368,16469.2,0.0,1800.0,16469.2,0.0,1349.3563100000001,17188.0,0.0,1718.526,False,500.9477855138371,-0.02986251255727255
11.1,16686.526156600736,0.0,1668.6526156600737,16468.0,0.0,1800.0,16468.0,0.0,1348.416,17188.0,0.0,1718.496,False,503.94481699496373,-0.030046543356679396
11.11,16683.541045030106,0.0,1668.3541045030106,16466.8,0.0,1800.0,16466.8,0.0,1347.47471,17188.0,0.0,1718.4660000000001,False,506.94185003767313,-0.030230639992697924
11.120000000000001,16680.555933459476,0.0,1668.0555933459477,16465.6,0.0,1800.0,16465.6,0.0,1346.53244,17188.0,0.0,1718.4360000000001,False,509.9388846144321,-0.030414802500658776
11.13,16677.570821888847,0.0,1667.7570821888846,16464.4,0.0,1800.0,16464.4,0.0,1345.58919,17188.0,0.0,1718.4060000000002,False,512.9359206983506,-0.030599030915917882
11.14,16674.585710318217,0.0,1667.4585710318217,16463.2,0.0,1800.0,16463.2,0.0,1344.6449599999999,17188.0,0.0,1718.3760000000002,False,515.9329582631635,-0.030783325273856466
11.15,16671.600598747587,0.0,1667.1600598747586,16462.0,0.0,1800.0,16462.0,0.0,1343.69975,17188.0,0.0,1718.346,False,518.9299972832126,-0.030967685609881068
11.16,16668.615487176958,0.0,1666.8615487176958,16460.8,0.0,1800.0,16460.8,0.0,1342.7535599999999,17188.0,0.0,1718.316,False,521.9270377334288,-0.031152111959423603
11.17,16665.630375606328,0.0,1666.5630375606327,16459.6,0.0,1800.0,16459.6,0.0,1341.80639,17188.0,0.0,1718.286,False,524.9240795893156,-0.03133660435794134
11.18,16662.6452640357,0.0,1666.2645264035696,16458.4,0.0,1800.0,16458.4,0.0,1340.85824,17188.0,0.0,1718.256,False,527.9211228269328,-0.03152116284091695
11.19,16659.66015246507,0.0,1665.9660152465067,16457.2,0.0,1800.0,16457.2,0.0,1339.90911,17188.0,0.0,1718.226,False,530.9181674228806,-0.031705787443858505
11.200000000000001,16656.675040894435,0.0,1665.6675040894438,16456.0,0.0,1800.0,16456.0,0.0,1338.9589999999998,17188.0,0.0,1718.1960000000001,False,533.9152133542883,-0.03189047820229976
11.21,16653.689929323806,0.0,1665.3689929323807,16454.8,0.0,1800.0,16454.8,0.0,1338.0079099999998,17188.0,0.0,1718.1660000000002,False,536.9122605987853,-0.03207523515179925
11.22,16650.704817753176,0.0,1665.0704817753176,16453.6,0.0,1800.0,16453.6,0.0,1337.05584,17188.0,0.0,1718.1360000000002,False,539.9093091345081,-0.03226005832794167
11.23,16647.719706182546,0.0,1664.7719706182547,16452.4,0.0,1800.0,16452.4,0.0,1336.10279,17188.0,0.0,1718.106,False,542.9063589400726,-0.032444947766336996
11.24,16644.734594611917,0.0,1664.4734594611916,16451.2,0.0,1800.0,16451.2,0.0,1335.14876,17188.0,0.0,1718.076,False,545.903409994564,-0.032629903502620745
11.25,16641.749483041287,0.0,1664.1749483041287,16450.0,0.0,1800.0,16450.0,0.0,1334.19375,17188.0,0.0,1718.046,False,548.9004622775248,-0.03281492557245397
11.26,16638.764371470657,0.0,1663.8764371470656,16448.8,0.0,1800.0,16448.8,0.0,1333.23776,17188.0,0.0,1718.016,False,551.8975157689414,-0.03300001401152332
11.27,16635.779259900028,0.0,1663.5779259900028,16447.6,0.0,1800.0,16447.6,0.0,1332.28079,17188.0,0.0,1717.986,False,554.8945704492328,-0.03318516885554102
11.28,16632.794148329398,0.0,1663.2794148329397,16446.4,0.0,1800.0,16446.4,0.0,1331.32284,17188.0,0.0,1717.9560000000001,False,557.8916262992386,-0.03337039014024494
11.290000000000001,16629.80903675877,0.0,1662.9809036758768,16445.2,0.0,1800.0,16445.2,0.0,1330.36391,17188.0,0.0,1717.9260000000002,False,560.8886833002082,-0.0335556779013986
11.3,16626.82392518814,0.0,1662.6823925188137,16444.0,0.0,1800.0,16444.0,0.0,1329.404,17188.0,0.0,1717.8960000000002,False,563.8857414337893,-0.033741032174791144
11.31,16623.838813617505,0.0,1662.3838813617508,16442.8,0.0,1800.0,16442.8,0.0,1328.44311,17188.0,0.0,1717.866,False,566.8828006820216,-0.0339264529962377
11.32,16620.85370204688,0.0,1662.0853702046877,16441.6,0.0,1800.0,16441.6,0.0,1327.48124,17188.0,0.0,1717.836,False,569.8798610273079,-0.034111940401578146
11.33,16617.868590476246,0.0,1661.7868590476246,16440.4,0.0,1800.0,16440.4,0.0,1326.51839,17188.0,0.0,1717.806,False,572.8769224524449,-0.03429749442667972
11.34,16614.883478905616,0.0,1661.4883478905617,16439.2,0.0,1800.0,16439.2,0.0,1325.55456,17188.0,0.0,1717.776,False,575.8739849405616,-0.03448311510743382
11.35,16611.898367334987,0.0,1661.1898367334989,16438.0,0.0,1800.0,16438.0,0.0,1324.58975,17188.0,0.0,1717.746,False,578.8710484751514,-0.034668802479758544
11.36,16608.913255764357,0.0,1660.8913255764357,16436.8,0.0,1800.0,16436.8,0.0,1323.62396,17188.0,0.0,1717.7160000000001,False,581.8681130400437,-0.034854556579597545
11.370000000000001,16605.928144193727,0.0,1660.5928144193726,16435.6,0.0,1800.0,16435.6,0.0,1322.65719,17188.0,0.0,1717.6860000000001,False,584.8651786193997,-0.03504037744292034
11.38,16602.943032623098,0.0,1660.2943032623098,16434.4,0.0,1800.0,16434.4,0.0,1321.6894399999999,17188.0,0.0,1717.6560000000002,False,587.8622451977033,-0.035226265105722264
11.39,16599.957921052468,0.0,1659.9957921052467,16433.2,0.0,1800.0,16433.2,0.0,1320.7207099999998,17188.0,0.0,1717.6260000000002,False,590.8593127597533,-0.03541221960402456
11.4,16596.97280948184,0.0,1659.6972809481838,16432.0,0.0,1800.0,16432.0,0.0,1319.751,17188.0,0.0,1717.596,False,593.8563812906556,-0.03559824097387438
11.41,16593.98769791121,0.0,1659.3987697911207,16430.8,0.0,1800.0,16430.8,0.0,1318.7803099999999,17188.0,0.0,1717.566,False,596.8534507758151,-0.03578432925134474
11.42,16591.00258634058,0.0,1659.1002586340578,16429.6,0.0,1800.0,16429.6,0.0,1317.80864,17188.0,0.0,1717.536,False,599.8505212009281,-0.03597048447253469
